transaction_id,true_category,anomaly_label,fraud_label,comment
TX0018752,Transport,0,0,RAS
TX0018753,Retrait cash,0,0,RAS
TX0018755,Shopping,0,0,RAS
TX0018754,Santé,0,0,RAS
TX0018757,Logement,0,0,RAS
TX0018756,Alimentation,0,0,RAS
TX0018758,Loisirs,0,0,RAS
TX0018759,Transport,0,0,RAS
TX0018760,Voyage,0,0,RAS
TX0018761,Factures,0,0,RAS
TX0018762,Voyage,0,0,RAS
TX0018763,Retrait cash,0,0,RAS
TX0018764,Revenu,0,0,Entrée d'argent
TX0018766,Loisirs,0,0,RAS
TX0018765,Alimentation,0,0,RAS
TX0018768,Factures,0,0,RAS
TX0018767,E-commerce,0,0,RAS
TX0018769,E-commerce,0,0,RAS
TX0018772,Alimentation,0,0,RAS
TX0018771,Alimentation,0,0,RAS
TX0018770,Voyage,0,0,RAS
TX0018773,Transport,0,0,RAS
TX0018776,Retrait cash,0,0,RAS
TX0018775,Logement,0,0,RAS
TX0018774,Transport,0,0,RAS
TX0018778,Shopping,0,0,RAS
TX0018777,E-commerce,0,0,RAS
TX0018780,Santé,0,0,RAS
TX0018779,Retrait cash,0,0,RAS
TX0018782,Retrait cash,0,0,RAS
TX0018781,Transport,0,0,RAS
TX0018784,Factures,1,0,Montant anormalement élevé
TX0018785,Loisirs,0,0,RAS
TX0018783,Transport,0,0,RAS
TX0018787,Shopping,0,0,RAS
TX0018788,Santé,0,0,RAS
TX0018786,Retrait cash,0,0,RAS
TX0018789,Shopping,0,0,RAS
TX0018790,E-commerce,0,0,RAS
TX0018791,Alimentation,0,0,RAS
TX0018793,Shopping,0,0,RAS
TX0018792,Voyage,0,0,RAS
TX0018794,E-commerce,0,0,RAS
TX0018795,Factures,0,0,RAS
TX0018796,Logement,0,0,RAS
TX0018797,Alimentation,0,0,RAS
TX0018798,Alimentation,0,0,RAS
TX0018801,E-commerce,0,0,RAS
TX0018802,Loisirs,0,0,RAS
TX0018800,Voyage,0,0,RAS
TX0018799,Logement,0,0,RAS
TX0018803,Transport,1,0,Montant élevé pour ce type de dépense
TX0018804,Revenu,0,0,Salaire mensuel
TX0018805,Logement,0,0,RAS
TX0018806,Santé,0,0,RAS
TX0018807,Santé,0,0,RAS
TX0018809,Voyage,0,0,RAS
TX0018808,Alimentation,0,0,RAS
TX0018810,Alimentation,0,0,RAS
TX0018811,Alimentation,0,0,RAS
TX0018812,Alimentation,0,0,RAS
TX0018814,E-commerce,0,0,RAS
TX0018813,Shopping,0,0,RAS
TX0018815,E-commerce,0,0,RAS
TX0018816,Loisirs,0,0,RAS
TX0018817,Alimentation,0,0,RAS
TX0018818,Alimentation,0,0,RAS
TX0018819,E-commerce,0,0,RAS
TX0018820,Loisirs,0,0,RAS
TX0018822,Revenu,0,0,Entrée d'argent
TX0018821,Logement,0,0,RAS
TX0018825,Logement,0,0,RAS
TX0018824,Santé,0,0,RAS
TX0018823,Santé,0,0,RAS
TX0018826,E-commerce,0,0,RAS
TX0018827,Santé,0,0,RAS
TX0018828,E-commerce,0,0,RAS
TX0018829,Loisirs,0,0,RAS
TX0018830,Transport,0,0,RAS
TX0018831,Factures,0,0,RAS
TX0018832,Alimentation,0,0,RAS
TX0018833,Transport,0,0,RAS
TX0018836,Transport,0,0,RAS
TX0018834,Alimentation,0,0,RAS
TX0018835,Transport,0,0,RAS
TX0018837,Transport,0,0,RAS
TX0018838,Loisirs,1,0,Libellé de régularisation
TX0018841,Alimentation,0,0,RAS
TX0018839,Shopping,0,0,RAS
TX0018840,Retrait cash,0,0,RAS
TX0018842,Transport,0,0,RAS
TX0018844,Shopping,0,0,RAS
TX0018843,E-commerce,0,0,RAS
TX0018846,Transport,0,0,RAS
TX0018845,Alimentation,0,0,RAS
TX0018847,Shopping,0,0,RAS
TX0018848,Factures,0,0,RAS
TX0018849,Retrait cash,0,0,RAS
TX0018850,Revenu,0,0,Entrée d'argent
TX0018851,Alimentation,0,0,RAS
TX0018853,Alimentation,0,0,RAS
TX0018852,Transport,0,0,RAS
TX0018854,Alimentation,0,0,RAS
TX0018856,Alimentation,0,0,RAS
TX0018855,Transport,0,0,RAS
TX0018857,Shopping,0,0,RAS
TX0018859,Shopping,0,0,RAS
TX0018858,Loisirs,0,0,RAS
TX0018860,Retrait cash,0,0,RAS
TX0018862,Shopping,0,0,RAS
TX0018861,Factures,0,0,RAS
TX0018863,Factures,0,0,RAS
TX0018864,Loisirs,0,0,RAS
TX0018865,Voyage,0,0,RAS
TX0018866,Loisirs,0,0,RAS
TX0018868,Loisirs,0,0,RAS
TX0018867,Retrait cash,0,0,RAS
TX0018869,Alimentation,0,0,RAS
TX0018871,Transport,0,0,RAS
TX0018870,Santé,0,0,RAS
TX0018872,Loisirs,0,0,RAS
TX0018873,Factures,0,0,RAS
TX0018874,Santé,0,0,RAS
TX0018875,Logement,0,0,RAS
TX0018877,Shopping,0,0,RAS
TX0018876,Logement,0,0,RAS
TX0018878,Transport,0,0,RAS
TX0018879,Shopping,0,0,RAS
TX0018880,Transport,0,0,RAS
TX0018881,E-commerce,0,0,RAS
TX0018882,Logement,0,0,RAS
TX0018883,Loisirs,0,0,RAS
TX0018884,Factures,0,0,RAS
TX0018885,Alimentation,0,0,RAS
TX0018886,Alimentation,0,0,RAS
TX0018887,E-commerce,0,0,RAS
TX0018888,Retrait cash,0,0,RAS
TX0018889,E-commerce,0,0,RAS
TX0018890,Alimentation,0,0,RAS
TX0018893,Retrait cash,0,0,RAS
TX0018891,Revenu,0,0,Salaire mensuel
TX0018892,Shopping,0,0,RAS
TX0018894,Revenu,0,0,Salaire mensuel
TX0018895,Alimentation,0,0,RAS
TX0018896,Revenu,0,0,Salaire mensuel
TX0018897,E-commerce,0,0,RAS
TX0018898,Transport,0,0,RAS
TX0018900,Logement,0,0,RAS
TX0018899,Factures,0,0,RAS
TX0018901,Factures,0,0,RAS
TX0018902,E-commerce,0,0,RAS
TX0018903,Transport,0,0,RAS
TX0018904,Factures,0,0,RAS
TX0018905,Transport,0,0,RAS
TX0018906,Factures,0,0,RAS
TX0018908,Retrait cash,0,0,RAS
TX0018909,Transport,0,0,RAS
TX0018910,Alimentation,0,0,RAS
TX0018907,Loisirs,0,0,RAS
TX0018911,Transport,0,0,RAS
TX0018912,Loisirs,0,0,RAS
TX0018913,Voyage,0,0,RAS
TX0018916,Shopping,0,0,RAS
TX0018914,Alimentation,0,0,RAS
TX0018915,E-commerce,0,0,RAS
TX0018917,E-commerce,0,0,RAS
TX0018918,Factures,0,0,RAS
TX0018920,Revenu,0,0,Entrée d'argent
TX0018919,Santé,0,0,RAS
TX0018921,Retrait cash,0,0,RAS
TX0018922,Factures,0,0,RAS
TX0018923,Alimentation,0,0,RAS
TX0018924,Retrait cash,0,0,RAS
TX0018925,Factures,0,0,RAS
TX0018927,Santé,0,0,RAS
TX0018926,Santé,0,0,RAS
TX0018929,Santé,0,0,RAS
TX0018928,Factures,0,0,RAS
TX0018931,Transport,0,0,RAS
TX0018930,Shopping,0,0,RAS
TX0018933,E-commerce,0,0,RAS
TX0018932,Alimentation,0,0,RAS
TX0018934,E-commerce,1,0,Montant élevé pour ce type de dépense
TX0018936,Alimentation,0,0,RAS
TX0018935,Loisirs,1,0,Libellé de régularisation
TX0018937,Logement,0,0,RAS
TX0018938,Logement,0,0,RAS
TX0018939,Santé,0,0,RAS
TX0018940,Loisirs,0,0,RAS
TX0018941,Transport,0,0,RAS
TX0018942,Transport,0,0,RAS
TX0018943,Voyage,0,0,RAS
TX0018945,Factures,0,0,RAS
TX0018944,Transport,0,0,RAS
TX0018946,Revenu,0,0,Salaire mensuel
TX0018947,Alimentation,0,0,RAS
TX0018948,Factures,0,0,RAS
TX0018950,E-commerce,0,0,RAS
TX0018949,Santé,0,0,RAS
TX0018951,Factures,0,0,RAS
TX0018952,Transport,0,0,RAS
TX0018953,E-commerce,0,0,RAS
TX0018954,Shopping,0,0,RAS
TX0018955,Retrait cash,0,0,RAS
TX0018956,Transport,0,0,RAS
TX0018957,Transport,0,0,RAS
TX0018961,Retrait cash,0,0,RAS
TX0018958,Factures,0,0,RAS
TX0018959,Alimentation,0,0,RAS
TX0018960,Retrait cash,0,0,RAS
TX0018962,Retrait cash,0,0,RAS
TX0018963,Transport,0,0,RAS
TX0018964,E-commerce,0,0,RAS
TX0018965,Transport,0,0,RAS
TX0018967,Revenu,0,0,Entrée d'argent
TX0018966,Retrait cash,0,0,RAS
TX0018968,E-commerce,0,0,RAS
TX0018969,Logement,0,0,RAS
TX0018972,Loisirs,0,0,RAS
TX0018971,Factures,0,0,RAS
TX0018970,E-commerce,0,0,RAS
TX0018973,Transport,0,0,RAS
TX0018974,Logement,0,0,RAS
TX0018975,Voyage,0,0,RAS
TX0018976,Voyage,0,0,RAS
TX0018978,Santé,0,0,RAS
TX0018977,Alimentation,1,0,Montant élevé pour ce type de dépense
TX0018979,E-commerce,0,0,RAS
TX0018983,Revenu,0,0,Entrée d'argent
TX0018982,Santé,0,0,RAS
TX0018980,Loisirs,0,0,RAS
TX0018981,Factures,0,0,RAS
TX0018984,Transport,0,0,RAS
TX0018985,Voyage,0,0,RAS
TX0018987,Retrait cash,0,0,RAS
TX0018986,Shopping,0,0,RAS
TX0018988,Alimentation,0,0,RAS
TX0018990,Alimentation,0,0,RAS
TX0018991,Retrait cash,0,0,RAS
TX0018989,Shopping,0,0,RAS
TX0018993,Transport,0,0,RAS
TX0018992,Loisirs,0,0,RAS
TX0018994,Shopping,0,0,RAS
TX0018995,Factures,1,0,Montant élevé pour ce type de dépense
TX0018998,Transport,0,0,RAS
TX0018996,Transport,0,0,RAS
TX0018997,Shopping,0,0,RAS
TX0018999,Transport,0,0,RAS
TX0019000,Alimentation,0,0,RAS
TX0019003,Transport,0,0,RAS
TX0019001,Transport,0,0,RAS
TX0019002,Loisirs,0,0,RAS
TX0019004,Alimentation,1,1,Montant anormalement élevé
TX0019005,Factures,0,0,RAS
TX0019007,Factures,0,0,RAS
TX0019008,Transport,0,0,RAS
TX0019006,Factures,0,0,RAS
TX0019009,Retrait cash,0,0,RAS
TX0019010,Alimentation,0,0,RAS
TX0019011,Retrait cash,0,0,RAS
TX0019012,Transport,0,0,RAS
TX0019013,Alimentation,0,0,RAS
TX0019014,Santé,0,0,RAS
TX0019015,Logement,0,0,RAS
TX0019016,E-commerce,0,0,RAS
TX0019018,Santé,0,0,RAS
TX0019017,Alimentation,0,0,RAS
TX0019019,E-commerce,0,0,RAS
TX0019020,Voyage,0,0,RAS
TX0019021,Voyage,0,0,RAS
TX0019022,Voyage,0,0,RAS
TX0019024,Santé,0,0,RAS
TX0019023,Shopping,0,0,RAS
TX0019027,Santé,0,0,RAS
TX0019028,Santé,0,0,RAS
TX0019025,Shopping,0,0,RAS
TX0019026,Loisirs,0,0,RAS
TX0019030,Factures,0,0,RAS
TX0019031,Shopping,0,0,RAS
TX0019029,Loisirs,0,0,RAS
TX0019032,Alimentation,0,0,RAS
TX0019033,Logement,0,0,RAS
TX0019034,E-commerce,0,0,RAS
TX0019035,Logement,0,0,RAS
TX0019036,Alimentation,0,0,RAS
TX0019039,Revenu,0,0,Entrée d'argent
TX0019037,Loisirs,0,0,RAS
TX0019038,Shopping,0,0,RAS
TX0019042,Voyage,0,0,RAS
TX0019040,E-commerce,0,0,RAS
TX0019041,Alimentation,0,0,RAS
TX0019045,E-commerce,0,0,RAS
TX0019043,Retrait cash,0,0,RAS
TX0019046,Transport,0,0,RAS
TX0019044,Retrait cash,0,0,RAS
TX0019048,Transport,0,0,RAS
TX0019047,Alimentation,0,0,RAS
TX0019050,E-commerce,0,0,RAS
TX0019051,Logement,0,0,RAS
TX0019049,Voyage,0,0,RAS
TX0019052,Retrait cash,0,0,RAS
TX0019053,Retrait cash,1,0,Montant anormalement élevé à une heure inhabituelle
TX0019054,Logement,0,0,RAS
TX0019055,Alimentation,0,0,RAS
TX0019056,Factures,0,0,RAS
TX0019058,Voyage,0,0,RAS
TX0019057,Retrait cash,1,0,Libellé de régularisation
TX0019059,Loisirs,0,0,RAS
TX0019060,Alimentation,0,0,RAS
TX0019063,Loisirs,0,0,RAS
TX0019062,Transport,0,0,RAS
TX0019061,Santé,0,0,RAS
TX0019065,Shopping,0,0,RAS
TX0019066,Logement,0,0,RAS
TX0019064,Logement,0,0,RAS
TX0019067,E-commerce,0,0,RAS
TX0019068,Transport,0,0,RAS
TX0019070,Retrait cash,0,0,RAS
TX0019069,Alimentation,0,0,RAS
TX0019071,Shopping,0,0,RAS
TX0019072,Transport,0,0,RAS
TX0019073,Factures,0,0,RAS
TX0019075,Alimentation,0,0,RAS
TX0019074,Factures,0,0,RAS
TX0019076,Voyage,0,0,RAS
TX0019079,Shopping,0,0,RAS
TX0019078,Voyage,0,0,RAS
TX0019077,Retrait cash,0,0,RAS
TX0019080,Factures,0,0,RAS
TX0019081,Alimentation,0,0,RAS
TX0019082,Alimentation,0,0,RAS
TX0019083,Transport,0,0,RAS
TX0019084,Alimentation,0,0,RAS
TX0019085,Logement,0,0,RAS
TX0019086,Factures,0,0,RAS
TX0019088,Transport,0,0,RAS
TX0019090,Transport,0,0,RAS
TX0019087,Transport,0,0,RAS
TX0019089,Alimentation,0,0,RAS
TX0019092,Santé,1,0,Libellé de régularisation
TX0019091,Alimentation,0,0,RAS
TX0019094,Alimentation,0,0,RAS
TX0019093,Alimentation,0,0,RAS
TX0019095,Transport,0,0,RAS
TX0019096,Alimentation,0,0,RAS
TX0019098,Logement,0,0,RAS
TX0019097,E-commerce,1,0,Montant élevé pour ce type de dépense
TX0019100,Retrait cash,0,0,RAS
TX0019099,Transport,0,0,RAS
TX0019101,Alimentation,0,0,RAS
TX0019102,Revenu,0,0,Salaire mensuel
TX0019103,Factures,0,0,RAS
TX0019104,Alimentation,0,0,RAS
TX0019105,Santé,0,0,RAS
TX0019106,Transport,0,0,RAS
TX0019107,E-commerce,0,0,RAS
TX0019108,Logement,1,0,Montant élevé pour ce type de dépense
TX0019109,Factures,0,0,RAS
TX0019110,Alimentation,0,0,RAS
TX0019111,Factures,0,0,RAS
TX0019112,E-commerce,0,0,RAS
TX0019113,Alimentation,0,0,RAS
TX0019114,Alimentation,0,0,RAS
TX0019115,Transport,0,0,RAS
TX0019118,Logement,0,0,RAS
TX0019119,Transport,0,0,RAS
TX0019116,Loisirs,0,0,RAS
TX0019117,Retrait cash,0,0,RAS
TX0019121,Shopping,0,0,RAS
TX0019120,Logement,0,0,RAS
TX0019122,Loisirs,0,0,RAS
TX0019123,Transport,0,0,RAS
TX0019124,Alimentation,0,0,RAS
TX0019125,Santé,0,0,RAS
TX0019127,Revenu,0,0,Entrée d'argent
TX0019126,Santé,0,0,RAS
TX0019128,Santé,0,0,RAS
TX0019129,Shopping,0,0,RAS
TX0019130,Shopping,0,0,RAS
TX0019131,Santé,0,0,RAS
TX0019132,Alimentation,0,0,RAS
TX0019134,Transport,0,0,RAS
TX0019133,Alimentation,0,0,RAS
TX0019135,Logement,0,0,RAS
TX0019136,Retrait cash,1,0,Montant élevé pour ce type de dépense
TX0019138,Retrait cash,0,0,RAS
TX0019139,Revenu,0,0,Entrée d'argent
TX0019137,Logement,0,0,RAS
TX0019140,E-commerce,0,0,RAS
TX0019141,Shopping,0,0,RAS
TX0019142,Factures,0,0,RAS
TX0019143,Transport,0,0,RAS
TX0019144,Logement,0,0,RAS
TX0019145,Alimentation,0,0,RAS
TX0019148,E-commerce,0,0,RAS
TX0019147,Logement,0,0,RAS
TX0019146,Retrait cash,0,0,RAS
TX0019149,Revenu,0,0,Salaire mensuel
TX0019150,Transport,0,0,RAS
TX0019151,Loisirs,0,0,RAS
TX0019155,Shopping,0,0,RAS
TX0019152,Revenu,0,0,Salaire mensuel
TX0019153,Logement,0,0,RAS
TX0019154,Factures,0,0,RAS
TX0019156,Alimentation,0,0,RAS
TX0019158,Transport,0,0,RAS
TX0019157,Santé,0,0,RAS
TX0019161,Logement,0,0,RAS
TX0019160,Loisirs,0,0,RAS
TX0019159,Shopping,0,0,RAS
TX0019162,Transport,0,0,RAS
TX0019163,Factures,0,0,RAS
TX0019164,Transport,0,0,RAS
TX0019165,Shopping,0,0,RAS
TX0019166,Alimentation,0,0,RAS
TX0019167,Alimentation,0,0,RAS
TX0019168,Transport,0,0,RAS
TX0019170,Santé,0,0,RAS
TX0019171,Alimentation,0,0,RAS
TX0019169,Alimentation,0,0,RAS
TX0019172,Transport,0,0,RAS
TX0019173,E-commerce,0,0,RAS
TX0019174,Transport,0,0,RAS
TX0019175,Shopping,0,0,RAS
TX0019177,Voyage,0,0,RAS
TX0019176,Transport,0,0,RAS
TX0019178,Alimentation,0,0,RAS
TX0019179,Loisirs,0,0,RAS
TX0019183,Transport,0,0,RAS
TX0019180,Transport,0,0,RAS
TX0019181,Voyage,0,0,RAS
TX0019182,Factures,0,0,RAS
TX0019185,Alimentation,0,0,RAS
TX0019184,Santé,0,0,RAS
TX0019186,Shopping,1,1,Montant anormalement élevé à une heure inhabituelle
TX0019188,Alimentation,0,0,RAS
TX0019187,Loisirs,0,0,RAS
TX0019189,Santé,0,0,RAS
TX0019190,Retrait cash,0,0,RAS
TX0019191,Logement,0,0,RAS
TX0019195,Voyage,0,0,RAS
TX0019193,Alimentation,0,0,RAS
TX0019192,Revenu,0,0,Salaire mensuel
TX0019194,Transport,0,0,RAS
TX0019198,Voyage,0,0,RAS
TX0019197,Transport,0,0,RAS
TX0019196,Revenu,0,0,Salaire mensuel
TX0019199,Revenu,0,0,Salaire mensuel
TX0019202,Transport,0,0,RAS
TX0019203,Alimentation,0,0,RAS
TX0019201,Alimentation,0,0,RAS
TX0019200,Transport,0,0,RAS
TX0019206,Voyage,0,0,RAS
TX0019205,Alimentation,0,0,RAS
TX0019204,Alimentation,1,0,Montant anormalement élevé
TX0019207,Loisirs,0,0,RAS
TX0019211,Alimentation,0,0,RAS
TX0019209,Alimentation,0,0,RAS
TX0019208,E-commerce,0,0,RAS
TX0019210,Alimentation,0,0,RAS
TX0019212,Loisirs,0,0,RAS
TX0019214,Voyage,0,0,RAS
TX0019213,Transport,0,0,RAS
TX0019215,Factures,0,0,RAS
TX0019217,Shopping,0,0,RAS
TX0019216,Retrait cash,0,0,RAS
TX0019220,E-commerce,0,0,RAS
TX0019219,Shopping,0,0,RAS
TX0019218,Logement,0,0,RAS
TX0019222,Voyage,0,0,RAS
TX0019221,Logement,0,0,RAS
TX0019223,Transport,0,0,RAS
TX0019224,Transport,0,0,RAS
TX0019227,Shopping,0,0,RAS
TX0019226,E-commerce,0,0,RAS
TX0019225,Retrait cash,0,0,RAS
TX0019229,Transport,0,0,RAS
TX0019228,Voyage,0,0,RAS
TX0019230,Factures,0,0,RAS
TX0019231,Santé,0,0,RAS
TX0019232,Loisirs,0,0,RAS
TX0019233,Logement,0,0,RAS
TX0019234,Alimentation,0,0,RAS
TX0019235,Santé,0,0,RAS
TX0019236,Loisirs,0,0,RAS
TX0019237,Factures,0,0,RAS
TX0019238,Factures,0,0,RAS
TX0019240,Shopping,0,0,RAS
TX0019239,Factures,0,0,RAS
TX0019241,Alimentation,0,0,RAS
TX0019242,Transport,0,0,RAS
TX0019243,Alimentation,0,0,RAS
TX0019245,Factures,0,0,RAS
TX0019246,Factures,0,0,RAS
TX0019244,E-commerce,0,0,RAS
TX0019247,Loisirs,0,0,RAS
TX0019248,Alimentation,0,0,RAS
TX0019249,Transport,0,0,RAS
TX0019250,E-commerce,0,0,RAS
TX0019251,Loisirs,0,0,RAS
TX0019253,Santé,0,0,RAS
TX0019252,Transport,0,0,RAS
TX0019254,Logement,0,0,RAS
TX0019255,Retrait cash,0,0,RAS
TX0019256,Factures,0,0,RAS
TX0019257,Voyage,0,0,RAS
TX0019258,Alimentation,0,0,RAS
TX0019259,Santé,0,0,RAS
TX0019260,Alimentation,0,0,RAS
TX0019261,Shopping,0,0,RAS
TX0019263,Shopping,0,0,RAS
TX0019262,Factures,0,0,RAS
TX0019265,Loisirs,0,0,RAS
TX0019264,Santé,0,0,RAS
TX0019266,Factures,0,0,RAS
TX0019267,Loisirs,0,0,RAS
TX0019268,Transport,0,0,RAS
TX0019270,Transport,0,0,RAS
TX0019269,Alimentation,0,0,RAS
TX0019271,Alimentation,0,0,RAS
TX0019274,Santé,0,0,RAS
TX0019273,Alimentation,0,0,RAS
TX0019272,Retrait cash,0,0,RAS
TX0019277,Alimentation,0,0,RAS
TX0019278,Revenu,0,0,Entrée d'argent
TX0019275,Retrait cash,0,0,RAS
TX0019276,Retrait cash,0,0,RAS
TX0019279,Transport,0,0,RAS
TX0019280,Transport,0,0,RAS
TX0019281,Alimentation,0,0,RAS
TX0019284,Shopping,0,0,RAS
TX0019282,E-commerce,0,0,RAS
TX0019283,E-commerce,0,0,RAS
TX0019286,Shopping,0,0,RAS
TX0019285,Transport,0,0,RAS
TX0019287,Alimentation,0,0,RAS
TX0019288,Factures,0,0,RAS
TX0019289,Transport,0,0,RAS
TX0019291,Transport,0,0,RAS
TX0019293,Voyage,0,0,RAS
TX0019292,Factures,0,0,RAS
TX0019290,Alimentation,0,0,RAS
TX0019294,Alimentation,1,1,Montant anormalement élevé
TX0019295,Santé,0,0,RAS
TX0019296,Factures,0,0,RAS
TX0019297,Transport,0,0,RAS
TX0019298,Loisirs,0,0,RAS
TX0019299,Transport,0,0,RAS
TX0019300,Shopping,0,0,RAS
TX0019301,Transport,0,0,RAS
TX0019303,Alimentation,0,0,RAS
TX0019302,Retrait cash,0,0,RAS
TX0019304,E-commerce,0,0,RAS
TX0019305,Retrait cash,0,0,RAS
TX0019306,Alimentation,0,0,RAS
TX0019307,Santé,0,0,RAS
TX0019309,Loisirs,0,0,RAS
TX0019308,Loisirs,0,0,RAS
TX0019310,Santé,0,0,RAS
TX0019311,Factures,0,0,RAS
TX0019312,Revenu,0,0,Salaire mensuel
TX0019313,Revenu,0,0,Salaire mensuel
TX0019314,Factures,0,0,RAS
TX0019315,Alimentation,0,0,RAS
TX0019316,Logement,0,0,RAS
TX0019317,Factures,0,0,RAS
TX0019320,Retrait cash,0,0,RAS
TX0019318,Shopping,0,0,RAS
TX0019319,Factures,0,0,RAS
TX0019321,Alimentation,1,0,Montant élevé pour ce type de dépense
TX0019322,Alimentation,0,0,RAS
TX0019323,Loisirs,0,0,RAS
TX0019324,Logement,0,0,RAS
TX0019325,Factures,0,0,RAS
TX0019327,Transport,0,0,RAS
TX0019326,Transport,0,0,RAS
TX0019329,Santé,0,0,RAS
TX0019328,Alimentation,0,0,RAS
TX0019330,Voyage,0,0,RAS
TX0019331,Alimentation,0,0,RAS
TX0019335,Santé,0,0,RAS
TX0019333,Santé,0,0,RAS
TX0019332,Alimentation,0,0,RAS
TX0019334,E-commerce,0,0,RAS
TX0019337,Alimentation,0,0,RAS
TX0019336,Logement,0,0,RAS
TX0019339,Logement,0,0,RAS
TX0019338,Logement,0,0,RAS
TX0019340,Factures,0,0,RAS
TX0019343,Alimentation,0,0,RAS
TX0019341,Loisirs,0,0,RAS
TX0019342,Loisirs,0,0,RAS
TX0019344,Loisirs,0,0,RAS
TX0019345,Alimentation,0,0,RAS
TX0019347,Shopping,0,0,RAS
TX0019346,Alimentation,0,0,RAS
TX0019348,Transport,0,0,RAS
TX0019349,Transport,0,0,RAS
TX0019350,E-commerce,0,0,RAS
TX0019351,Loisirs,0,0,RAS
TX0019352,Logement,0,0,RAS
TX0019354,Transport,0,0,RAS
TX0019353,Alimentation,0,0,RAS
TX0019356,Loisirs,0,0,RAS
TX0019355,Loisirs,0,0,RAS
TX0019357,Retrait cash,0,0,RAS
TX0019358,Factures,0,0,RAS
TX0019359,Revenu,0,0,Salaire mensuel
TX0019360,Logement,0,0,RAS
TX0019361,Transport,0,0,RAS
TX0019362,Revenu,0,0,Salaire mensuel
TX0019364,Factures,0,0,RAS
TX0019363,Alimentation,0,0,RAS
TX0019365,Shopping,0,0,RAS
TX0019366,Factures,0,0,RAS
TX0019367,Retrait cash,0,0,RAS
TX0019368,Shopping,0,0,RAS
TX0019369,Logement,0,0,RAS
TX0019370,Alimentation,0,0,RAS
TX0019371,Voyage,0,0,RAS
TX0019372,Alimentation,0,0,RAS
TX0019373,Shopping,0,0,RAS
TX0019374,Transport,0,0,RAS
TX0019377,Santé,1,0,Montant élevé pour ce type de dépense
TX0019375,Transport,0,0,RAS
TX0019376,Alimentation,0,0,RAS
TX0019378,Factures,0,0,RAS
TX0019379,Transport,0,0,RAS
TX0019381,Loisirs,0,0,RAS
TX0019380,Transport,0,0,RAS
TX0019382,E-commerce,0,0,RAS
TX0019383,Factures,0,0,RAS
TX0019384,Alimentation,1,0,Montant élevé pour ce type de dépense
TX0019386,Alimentation,0,0,RAS
TX0019385,Transport,0,0,RAS
TX0019388,Loisirs,0,0,RAS
TX0019387,Transport,0,0,RAS
TX0019389,Logement,0,0,RAS
TX0019391,E-commerce,0,0,RAS
TX0019390,Transport,0,0,RAS
TX0019393,Santé,0,0,RAS
TX0019392,Retrait cash,0,0,RAS
TX0019394,E-commerce,0,0,RAS
TX0019395,Voyage,0,0,RAS
TX0019397,Alimentation,0,0,RAS
TX0019396,Loisirs,0,0,RAS
TX0019398,Retrait cash,0,0,RAS
TX0019399,Alimentation,0,0,RAS
TX0019402,Alimentation,0,0,RAS
TX0019403,Revenu,0,0,Entrée d'argent
TX0019401,Logement,1,0,Libellé de régularisation
TX0019400,Voyage,0,0,RAS
TX0019404,Alimentation,0,0,RAS
TX0019405,Alimentation,0,0,RAS
TX0019406,Retrait cash,0,0,RAS
TX0019407,Revenu,0,0,Salaire mensuel
TX0019408,Alimentation,0,0,RAS
TX0019409,Logement,0,0,RAS
TX0019410,Alimentation,0,0,RAS
TX0019411,Santé,0,0,RAS
TX0019413,Alimentation,0,0,RAS
TX0019412,Santé,0,0,RAS
TX0019414,Alimentation,0,0,RAS
TX0019416,Alimentation,0,0,RAS
TX0019415,Alimentation,0,0,RAS
TX0019417,E-commerce,0,0,RAS
TX0019418,Retrait cash,0,0,RAS
TX0019421,Loisirs,0,0,RAS
TX0019419,Santé,0,0,RAS
TX0019420,Retrait cash,0,0,RAS
TX0019422,Loisirs,0,0,RAS
TX0019425,Alimentation,0,0,RAS
TX0019423,Transport,0,0,RAS
TX0019424,Loisirs,0,0,RAS
TX0019427,Retrait cash,0,0,RAS
TX0019426,Retrait cash,0,0,RAS
TX0019428,Factures,0,0,RAS
TX0019429,Retrait cash,0,0,RAS
TX0019430,Transport,0,0,RAS
TX0019432,Transport,0,0,RAS
TX0019431,Santé,0,0,RAS
TX0019434,Alimentation,0,0,RAS
TX0019433,Retrait cash,0,0,RAS
TX0019435,Transport,0,0,RAS
TX0019438,E-commerce,0,0,RAS
TX0019437,Alimentation,0,0,RAS
TX0019436,Factures,0,0,RAS
TX0019439,Retrait cash,0,0,RAS
TX0019442,Transport,0,0,RAS
TX0019440,Logement,1,0,Montant élevé pour ce type de dépense
TX0019441,Alimentation,0,0,RAS
TX0019444,Logement,0,0,RAS
TX0019443,Logement,0,0,RAS
TX0019445,Voyage,0,0,RAS
TX0019447,Santé,0,0,RAS
TX0019446,Loisirs,0,0,RAS
TX0019448,Factures,0,0,RAS
TX0019450,Retrait cash,0,0,RAS
TX0019449,Factures,0,0,RAS
TX0019452,Factures,0,0,RAS
TX0019451,Loisirs,0,0,RAS
TX0019453,Santé,1,0,Montant anormalement élevé à une heure inhabituelle
TX0019454,Shopping,0,0,RAS
TX0019455,Shopping,0,0,RAS
TX0019457,Shopping,0,0,RAS
TX0019456,Alimentation,0,0,RAS
TX0019460,Santé,0,0,RAS
TX0019461,E-commerce,0,0,RAS
TX0019459,Transport,0,0,RAS
TX0019458,Santé,0,0,RAS
TX0019464,Alimentation,0,0,RAS
